"2020-12-22","surf_aser","&quot;Server too full to spawn more bots.&quot; is kinda annoying. is there a way around it?","Kakali","No sir, if server is full the bot cant join","Robert",58335254
"2020-12-21","surf_rookie","s10 first two got insane boost for some reason","Eddy","ty","Robert",36381583
"2020-12-20","surf_parc_colore","i sometimes spawn looking the wrong way. not just on this map","Kakali","Packet loss, not sure when it will be fixed","Robert",58335254
"2020-12-10","surf_christmas_fix","s2 wrcp surfs side of wall","&gt;:( \u0660 Mr.PogoMogoFogoNogo","in memory of mountain goat ","Robert",183313005
"2020-12-10","surf_parc_colore","this map should be deleted, it keeps resetting progress after spectating bot, other players have same issue","tipjar","Thanks","Robert",79364588
"2020-12-09","surf_blackside","illegal bhop on stage 2 in the wr","Wr0ngD00r","no sir","Robert",86054035
"2020-12-09","surf_cavemissile_fix","you can get stuck in the roof after second ramp pos -10019 2002 11726","t.tv\/TheWildHealer","type !rs or !r then = )","Robert",243358953
"2020-12-08","surf_runewords2","surf_runeowrds2 if you fall into the water right at the start of s4 you dont reset","hooray for gay","thanks added a lil reset zone","Robert",
"2020-12-07","surf_leesriize","can u add nojump on the rings on b1 and remove top3 pls","khonat","ty","Robert",230126971
"2020-11-30","surf_astray","wr looped startzone no idea how","Liquidator","fixed","Robert",353708445
"2020-11-22","surf_discovery","doing !rs on s3 breaks the starting boost and in order to fix this u need to drop down on the stage to reset it normall","kuedon","","",109579189
"2020-11-21","surf_amplitude_encore","Missing wr bot","t.tv\/TheWildHealer","fixed","Robert",243358953
"2020-11-21","surf_auroria2","there isnt a main bot","tipjar","fixed","Robert",
"2020-11-20","surf_fortum","block the b1 route &amp; adjust the times, current wrb route is very rng","Liquidator","","",
"2020-11-14","surf_ny_platinum","&quot;Stage 3 is broken, no moving parts&quot;","Player2","intended","Robert",34188685
"2020-11-10","surf_noble","s3 rngfix remove lol","khonat","ty","Robert",230126971
"2020-11-10","surf_artifex","nightmare bonus1 times are cheesed","\u1d38\u02e2Kahvo","no","Robert",181685241
"2020-11-09","surf_nebula","b3 trigger skipping by resetting after going through the first set of rings","Cayden","","",1144841893
"2020-11-02","surf_sandstorm2","surf_lianfora not on this server","leffe","ty!","Robert",80969784
"2020-10-31","surf_togo","&quot;Make font size option in !hud affect center units indicator&quot;","The Wild Healer","Not possible afaik","Robert",243358953
"2020-10-29","surf_happyhug","surf_happyhug, tier 4, are you sure about that?","iNooVa","sure","Robert",169834495
"2020-10-28","surf_palais","bhop should be removed","stiquu","ty","Robert",4111510
"2020-10-27","surf_zbig_rc2","s3 cp lagged?","Pign\u00fc","no sir","Robert",244891175
"2020-10-27","surf_satellite_fix","bugged map causing lag","Enma","thanks","Robert",69361406
"2020-10-27","surf_rookie","i pretty sure he lagged s10 start. ","konga","no sir, crouch jump + old pre but its all good","Robert",893785824
"2020-10-25","surf_classics3_fix","Hi-Tech is too handsome to play here","Captain Subox","agree, banned","Robert",32964044
"2020-10-24","surf_fast","&quot;b1 crouch boosted&quot;","Elkotte","","",69358209
"2020-10-24","surf_004_fix","b1 +left\/+right strafebinds","Liquidator","i see","Robert",353708445
"2020-10-19","surf_rez2","s4 bot broken","Pign\u00fc","ty","Robert",
"2020-10-19","surf_simpsons_go_rc2","s9 bugged wrcp","erkster","thanks","Robert",120084621
"2020-10-18","surf_hotwheels","b1 all new times since 13\/10 are looped","Liquidator","thanks","Robert",353708445
"2020-10-18","surf_nyx","b1 spinehop","jovi =D","no","Robert",866587375
"2020-10-17","surf_egypt2","You can cheat the bonus. You can take the first ramp and strafe to the finish without having to go over the purple line","ItSocks","","",207328784
"2020-10-15","surf_andromeda","&lt;i got stuck at this point and i cant move spec me&gt;","Wolfigo","type !r or !rs","Robert",1077098192
"2020-10-15","surf_666","rank2 s3 also lagged ","leffe","ty","Robert",80969784
"2020-10-14","surf_666","s3 lagged","leffe","ty","Robert",80969784
"2020-10-14","surf_forgotten","b3 bhop trigger","jovi =D","nope","Robert",866587375
"2020-10-14","surf_distraction_v2","fix drops to s3 and s4 pls","Pign\u00fc","","",244891175
"2020-10-13","surf_egypt2","illegal bonus route?","erkster","yes will clean up","Robert",120084621
"2020-10-13","surf_amplitude_encore","no bot","Emma","ty known issue","Robert",38458798
"2020-10-09","surf_parc_colore","nice s1 bot","leffe","ty","Robert",80969784
"2020-10-07","surf_network2008_final","nice spinehops","leffe","ty!","Robert",80969784
"2020-10-07","surf_island","surf_midsommar isn't on server5","&gt;:( \u0660 Mr.PogoMogoFogoNogo","ty","Robert",183313005
"2020-10-06","surf_cannonball","b2 bhop on ledge","Sketchy","yes bonus too hard \/ impossible on csgo so people find alternative ways to complete it. might remove whole bonus","Robert",49314674
"2020-10-03","surf_bork_nbv","s6 bot kinda broken","Herm\u00e8s","Deleted bugged replay","Robert",289222444
"2020-10-03","surf_not_so_disaster","b2 lagged","jovi =D","ty","Robert",866587375
"2020-10-01","surf_mate","b1 end bhop","jovi =D","Letting it stay :)","Robert",866587375
"2020-09-28","surf_hero","blocked bhop on the slope before last ramp so u can lose 500 units for no reason depending on where u land xddddd","leffe","dont know where","Robert",80969784
"2020-09-25","surf_hotrod","b2 double boost","semer","ty","Robert",83676170
"2020-09-24","surf_commune_too_beta5","s3 (:","leffe","thanks!","Robert",80969784
"2020-09-23","surf_deathstar","&quot;CEO OF SWAG&quot; &quot;spam&quot;","\u272a nemixdev","will keep an eye on him","Robert",185477078
"2020-09-22","surf_redemption_b1","wtf is this s3?","twitch.tv\/hsk1903","","",106711751
"2020-09-20","surf_quickie","b3 lagged","jovi =D","no sir","Robert",866587375
"2020-09-16","surf_ethereal","he used the rings on s3 for wrcp","Herm\u00e8s","yes, removed","bro",
"2020-09-15","surf_lovetunnel_fix","this map is a lot time without votes\\","Behance","not sure what you mean, report again if an issue with vote system (?)","bro",1023730978
"2020-09-15","surf_quarantine","dex's report on sacrifice b1 is about liquidators time, i didnt bhop.","HsK","its been resolved","bro",106711751
"2020-09-12","surf_how2surf","stage 29 rampbug","Blaze","not much we can do about that, sorry","bro",80938715
"2020-09-11","surf_bork_nbv","fix map endzone lmao","latosaysikasi","ty","Robert",162106814
"2020-09-09","surf_s_t_a_t_i_o_n","s4 fix stupid booster","latosaysikasi","no","Robert",162106814
"2020-09-05","surf_misc","s5 wrcp legal?","Kakali","Yes sir thats the s5 route ever since map was added many years ago","Robert",58335254
"2020-09-01","surf_germania","s5 3rd last ramp right side cant be tagged by spray","Saosin v2","unfortunate","Robert",206981724
"2020-08-29","surf_borderlands","some maps are just too dark and somethimes is really hard to see and play, for the rest really enjoy the server ","Ibiza????","use mat_monitor_gamma to make maps brighter and always play in fullscreen mode","bro",872977332
"2020-08-27","surf_wew","Thing379 Hack-site promotion","Nemesis [NL]","ty","Robert",39210920
"2020-08-26","surf_classics2","wrcp7 not right bot","Wankie","unlucky","Robert",67501684
"2020-08-26","surf_mesa_revo","i have my weapons out but i cant switch between them","toxic dim","disable sidehud with !sidehud or switch weapons with Q","bro",
"2020-08-25","surf_blackheart","b1 to end is broken","ThatGuyDusty","fixed","bro",73006379
"2020-08-25","surf_ambient_njv","triggers in the tube are high setpos -7463.400391 -8184.519043 -6815.621582;setang 56.053486 7.142908 0.000000","Wankie","lowered trigger","bro",67501684
"2020-08-24","surf_classics3_fix","s60 WRCP may be illegitimate SC. requesting admin review","HI-TECH USER","yes not allowed, blocked","bro",100855880
"2020-08-23","surf_solace","no triggers under s1 end setpos -7112.051270 8495.820313 -14719.906250;setang -4.890658 -86.107727 0.000000","Wankie","ty, added","bro",67501684
