"2021-04-21","surf_fast","make b2 doable cuz its not rn","chris","","",289222444
"2021-04-18","surf_parc_colore","s5 wrcp? :DDDDDDD","Saosin v2","","",206981724
"2021-04-18","surf_parc_colore","yea s5 dont look too good","chris","","",289222444
"2021-04-18","surf_dynamics_fixed","booster on second last ramp sometimes turns into a bouncer and says &quot;cant get in bruv&quot;","house","","",37964988
"2021-04-17","surf_aircontrol_ksf","3rd bhop on b2 dont give u the right units","chris","shit bonus will remove it","Robert",289222444
"2021-04-14","surf_fortress","block the triggerhop demonstrated by s1 wrcp to skip third ramp. oversight monka","house","not a triggerhop, just bad trigger.. blocked","bro",
"2021-04-11","surf_simpsons_go_rc2","b2 what is this","\u1da0\u02e2EErdgdu","strafe hack :(","Robert",339901891
"2021-04-10","surf_jumble","b5 doesnt exist ","Liquidator","tru","Granis",353708445
"2021-04-08","surf_hotwheels","on b8 you can walk through the main map startzone and then do the map normally","jkdsk","is that an issue? blocked it though","ItSocks",126379536
"2021-04-07","surf_prelude_ksf","&lt;so dark&gt;","Sia","increase your brightness","bro",851366007
"2021-04-05","surf_ethereal","wr s3 bounce probably not allowed","Liquidator","yes, time added","bro",
"2021-04-05","surf_colors_beta1","&quot;missing colors_beta1 map replay on #2?&quot;","abc","no? its there","bro",38379134
"2021-04-03","surf_sanctuary","surf_sanctuary isn't showing bonus 3 bot","cal","Nobody has finished it..","Robert",189498481
"2021-03-31","surf_sunset2_fix","no replay on s5","latosaysikasi","Reload map","Robert",162106814
"2021-03-31","surf_sunset2_fix","s5 my time got reported (by leffe himself) for the same bhop and got removed so remove this already ","Don","Removed","Robert",106711751
"2021-03-30","surf_6","fix bonus and make it actually surfable","latosaysikasi","Done","Robert",
"2021-03-25","surf_minecraft_2016_final","s1 lagged","&gt;:( \u0660 Mr.PogoMogoFogoNogo","very","Robert",183313005
"2021-03-24","surf_classics3_fix","s13 lagged?","latosaysikasi","No sir","Robert",162106814
"2021-03-24","surf_limbo_go","wr route skips cp3 so wr comparisons are weird","granis","fixed","Robert",38142345
"2021-03-23","surf_mokuzai","on the website it says this is t4, but !m says t5","jkdsk","fixed ty","Robert",126379536
"2021-03-19","surf_concretejungle","b1 wr edgebugged","DARKSOULSBOSS","not edgebug","Robert",53844466
"2021-03-13","surf_stonks","func_smokevolume causing big lag at the weed plant part of the first stage, very easy to remove them","granis","done ty","Robert",38142345
"2021-03-12","surf_alpha","s9 spinehop","latosaysikasi","blocked","brobert",162106814
"2021-03-08","surf_minigolf","Add laser before third ramp to invisible wall to cut the corner more closely for wrcp runs!","wiuuuh","done","bro",178163562
"2021-03-01","surf_crzyfrog_reloaded","s3 gay start","LEFFE","is fine","Robert",80969784
"2021-03-01","surf_illumination","b2 glitched.",":)","ty","Robert",111495334
"2021-02-25","surf_sandbrick","s3 bounced on blocked bhop area ","LEFFE","ty","Robert",
"2021-02-25","surf_rooftopsv2","s8 lagged","LEFFE","its fine","brobert",80969784
"2021-02-24","surf_classics2","S3 skip is stupid, just like Eclipse S2 and S3 skip, but that is fixed but not this?","wiuuuh","wtf are you talking about wiuuuh","Robert",178163562
"2021-02-22","surf_how2surf","i got stuck at stage 4","Rafway","type !rs","Robert",485159489
"2021-02-22","surf_classics","S21 wrcp gayed","wiuuuh","blocked","bro",178163562
"2021-02-20","surf_y","s15 floor ? dfuck most stage times are with normal floor","LEFFE","Floor has been rebuilt","Robert",
"2021-02-20","surf_y","DDLY = JERKULES Did you know robert, thats a fun fact..","wiuuuh","yes","Robert",
"2021-02-19","surf_runner","why tf is this map tier 1 what the actual AAAAAAAAAAA","Fus SE RAH \u10dd","because that's the lowest tier, already 600+ completions!","Robert",166912487
"2021-02-19","surf_leet_xl_beta7z_","implement topwr, topwrb, topwrcp commands","latosaysikasi","Will be implemented","Smeerpaup",162106814
"2021-02-18","surf_forbidden_swag","s1 end tp not high enough","erko","it is what it is","Robert",120084621
"2021-02-17","surf_divided","Dildo Faggins = Jonz smurf KEKW ","wiuuuh","aware","Robert",178163562
"2021-02-15","surf_calycate2","u dont die if u dont make a jump to the first rampp","Rafway","thanks just type !r :)","Robert",485159489
"2021-02-14","surf_finesse_final","can u extend s1 start zone abit so its not super awkward boarding the ramp","LEFFE","leaving startzone as is, use !sz to see it","Robert",80969784
"2021-02-13","surf_hotwheels","b3 wr bugged, i got a massive boost i think","Enma","tyfixed","Robert",69361406
"2021-02-09","surf_lessons","b1 unbeatable cause edgebug pre rngfix","LEFFE","fixed","brobert",80969784
"2021-02-09","surf_ixtab","surf_fiellu not on server tier 3-6","LEFFE","tyvm","Robert",80969784
"2021-02-06","surf_overgrowth2","top2 s5 abused startzone","LEFFE","ty ","Robert",80969784
"2021-02-05","surf_overgrowth2","s5 start","LEFFE","tyvm","Robert",80969784
"2021-02-03","surf_ninja_sh","when doing \/s 5, character is stuck in the air","Bloodthirsty","yea its not a stage map, use !r","Robert",1029346419
"2021-02-02","surf_masonry","s2 start zone could be abit bigger, annoying to snipe the drop","LEFFE","sure, rezoned and raised zone","bro",80969784
"2021-02-01","surf_advanced","s4 lagged? seems too fast","latosaysikasi","no sir","Robert",162106814
"2021-01-30","surf_fast","s4 lmao that is not suppose to work","LEFFE","Interesting","Robert",80969784
"2021-01-30","surf_progress","&lt;restart stage bind on stage 4 sends you back to start of map&gt;","FuttBucker","yes, that map is a bit different, cant do anything about that","bro",
"2021-01-27","surf_sinister_evil","cant loc map to see run cause s3 thinks u are on bonus2","LEFFE","Will be fixed once plugin uploaded (soon)","Smeerpaup",80969784
"2021-01-24","surf_eclipse","s1 wrcp","latosaysikasi","ty","Robert",162106814
"2021-01-20","surf_olympics","s5 ??","SikQ'","removed","bro",25111148
"2021-01-18","surf_eternal_beta","should be a boost around 25 sec on s1 but doesnt always work :)","LEFFE","hold W","bro",80969784
"2021-01-18","surf_epithet","meant to say s2 drop btw on cyanide ","LEFFE","","",80969784
"2021-01-18","surf_cyanide","why is s2 so inconsistent","LEFFE","","",80969784
"2021-01-17","surf_sensation_fix","3 players on server 8% loss sometimes on net_graph wtf.","wiuuuh","ty known issue","Robert",178163562
